sample_index,true_label,true_class,exit_after_layer1.0_pred_label,exit_after_layer1.0_pred_class,exit_after_layer1.0_correct,exit_after_layer1.0_confidence,exit_after_layer1.0_entropy,exit_after_layer2.0_pred_label,exit_after_layer2.0_pred_class,exit_after_layer2.0_correct,exit_after_layer2.0_confidence,exit_after_layer2.0_entropy,final_pred_label,final_pred_class,final_correct,final_confidence,final_entropy
1729,4,deer,2,bird,False,0.73896408,0.40485108,2,bird,False,0.81719232,0.28147665,4,deer,True,0.95615458,0.10211728
1730,1,automobile,1,automobile,True,0.52141333,0.54669714,1,automobile,True,0.97436577,0.05320040,1,automobile,True,0.97279006,0.05557168
1731,1,automobile,1,automobile,True,0.88299465,0.17064597,1,automobile,True,0.97965240,0.04378088,1,automobile,True,0.99986947,0.00057897
1732,7,horse,3,cat,False,0.38324910,0.62239236,4,deer,False,0.50703496,0.56105441,4,deer,False,0.71162289,0.39625487
1733,0,airplane,0,airplane,True,0.67971110,0.38656482,0,airplane,True,0.97493774,0.06011144,0,airplane,True,0.99797887,0.00766169
1734,8,ship,8,ship,True,0.68468326,0.30724698,8,ship,True,0.96599615,0.06600190,8,ship,True,0.99961132,0.00157078
1735,9,truck,9,truck,True,0.91721427,0.12581581,9,truck,True,0.99961698,0.00148296,9,truck,True,0.99999833,0.00001083
1736,2,bird,6,frog,False,0.53732771,0.47684348,0,airplane,False,0.76396835,0.29773194,2,bird,True,0.99630332,0.01202281
1737,5,dog,7,horse,False,0.52620006,0.67313212,7,horse,False,0.31920615,0.71370155,7,horse,False,0.52010310,0.39055741
1738,0,airplane,5,dog,False,0.36723801,0.65866065,8,ship,False,0.38878092,0.66016710,0,airplane,True,0.51432550,0.32730240
1739,9,truck,9,truck,True,0.58036190,0.29939440,9,truck,True,0.97811198,0.04699328,9,truck,True,0.99949932,0.00204530
1740,5,dog,4,deer,False,0.69829988,0.40769792,4,deer,False,0.52167022,0.43066832,4,deer,False,0.60379368,0.42959887
1741,5,dog,5,dog,True,0.45806712,0.54575354,3,cat,False,0.72546786,0.42788893,3,cat,False,0.37777269,0.60066998
1742,1,automobile,1,automobile,True,0.60255396,0.43774498,1,automobile,True,0.89546341,0.14848259,1,automobile,True,0.91157287,0.13186459
1743,0,airplane,0,airplane,True,0.71670347,0.29275194,0,airplane,True,0.99124444,0.02220719,0,airplane,True,0.99966860,0.00149430
1744,4,deer,4,deer,True,0.40327239,0.57407784,4,deer,True,0.70208877,0.37753707,4,deer,True,0.99999893,0.00000668
1745,2,bird,0,airplane,False,0.57893711,0.41331810,2,bird,True,0.78031808,0.27737790,2,bird,True,0.99995840,0.00022594
1746,0,airplane,0,airplane,True,0.69033337,0.45565441,0,airplane,True,0.90371567,0.20310800,0,airplane,True,0.99605995,0.01416704
1747,7,horse,7,horse,True,0.91611254,0.16153760,7,horse,True,0.94556057,0.09508254,7,horse,True,0.99990129,0.00046891
1748,1,automobile,1,automobile,True,0.90539902,0.17275852,1,automobile,True,0.73846680,0.31102881,1,automobile,True,0.96652257,0.06591487
1749,9,truck,9,truck,True,0.85516745,0.20823126,9,truck,True,0.99988782,0.00053717,9,truck,True,0.99999952,0.00000313
1750,2,bird,2,bird,True,0.81033301,0.29586589,2,bird,True,0.90178055,0.16254447,2,bird,True,0.99999356,0.00003898
1751,2,bird,7,horse,False,0.29422197,0.72475928,5,dog,False,0.40631676,0.69625187,2,bird,True,0.41884661,0.46742609
1752,8,ship,8,ship,True,0.90678644,0.14227287,8,ship,True,0.99962342,0.00146596,8,ship,True,0.99994123,0.00028142
1753,8,ship,0,airplane,False,0.39810196,0.67030525,0,airplane,False,0.81945825,0.26813185,8,ship,True,0.93805653,0.12008177
1754,4,deer,4,deer,True,0.33790621,0.66520023,4,deer,True,0.88800287,0.19648121,4,deer,True,0.99599874,0.01377900
1755,4,deer,4,deer,True,0.40722743,0.59583557,4,deer,True,0.65136147,0.43348688,4,deer,True,0.99992681,0.00034997
1756,2,bird,2,bird,True,0.36576870,0.76178974,0,airplane,False,0.56310666,0.60267639,0,airplane,False,0.81824887,0.22462612
1757,3,cat,9,truck,False,0.91695374,0.13828948,9,truck,False,0.99313325,0.02056676,9,truck,False,0.56313771,0.35481024
1758,8,ship,8,ship,True,0.91533631,0.13088383,8,ship,True,0.99744403,0.00781078,8,ship,True,0.99986613,0.00059400
1759,2,bird,4,deer,False,0.48495826,0.51881665,2,bird,True,0.77609378,0.32951641,2,bird,True,0.96654350,0.07515568
1760,4,deer,4,deer,True,0.77333534,0.38721523,4,deer,True,0.85169083,0.25721237,4,deer,True,0.99999964,0.00000260
1761,8,ship,8,ship,True,0.89297783,0.17980182,8,ship,True,0.96047276,0.07570496,8,ship,True,0.66590095,0.29094076
1762,1,automobile,0,airplane,False,0.74977285,0.37506542,0,airplane,False,0.98047352,0.05019570,1,automobile,True,0.96211022,0.08223521
1763,7,horse,7,horse,True,0.81346601,0.34300244,7,horse,True,0.90065259,0.19049345,7,horse,True,0.89109802,0.19558045
1764,2,bird,2,bird,True,0.63004577,0.36512196,2,bird,True,0.88349432,0.16582318,2,bird,True,0.99984658,0.00069163
1765,7,horse,2,bird,False,0.63458353,0.44175619,0,airplane,False,0.85648888,0.20534743,7,horse,True,0.98428959,0.04499293
1766,5,dog,5,dog,True,0.46972752,0.47959214,5,dog,True,0.78627622,0.30795881,5,dog,True,0.99827480,0.00573478
1767,2,bird,7,horse,False,0.47374701,0.46311229,2,bird,True,0.81216633,0.31326619,2,bird,True,0.99943513,0.00244893
1768,7,horse,7,horse,True,0.78510201,0.29669982,7,horse,True,0.92629153,0.13567883,7,horse,True,0.99870586,0.00483674
1769,6,frog,6,frog,True,0.93986696,0.12573770,6,frog,True,0.99830437,0.00593578,6,frog,True,0.99951673,0.00200796
1770,0,airplane,0,airplane,True,0.70944548,0.34519127,0,airplane,True,0.93106729,0.11930953,0,airplane,True,0.99992836,0.00036404
1771,5,dog,5,dog,True,0.52392888,0.53555441,5,dog,True,0.94719809,0.10142763,5,dog,True,0.99992824,0.00033333
1772,6,frog,6,frog,True,0.89988160,0.18584852,6,frog,True,0.99950910,0.00216651,6,frog,True,0.99998486,0.00008388
1773,5,dog,2,bird,False,0.57179064,0.52398992,2,bird,False,0.68860304,0.33395877,4,deer,False,0.98228180,0.04701272
1774,4,deer,4,deer,True,0.47564745,0.63966173,2,bird,False,0.51489770,0.52433443,4,deer,True,0.99716657,0.00920757
1775,9,truck,9,truck,True,0.86752421,0.26587799,9,truck,True,0.98943758,0.02953321,9,truck,True,0.99931991,0.00277033
1776,9,truck,9,truck,True,0.84958571,0.18842708,9,truck,True,0.99526888,0.01331983,9,truck,True,0.99999928,0.00000522
1777,1,automobile,1,automobile,True,0.70032442,0.31984016,1,automobile,True,0.86394566,0.21731949,1,automobile,True,0.99981064,0.00080985
1778,1,automobile,1,automobile,True,0.46127790,0.51345474,1,automobile,True,0.99507892,0.01386512,1,automobile,True,0.99996877,0.00015891
1779,9,truck,9,truck,True,0.74918503,0.35812819,9,truck,True,0.98593003,0.03731303,9,truck,True,0.99983573,0.00076165
1780,6,frog,6,frog,True,0.58573544,0.44914433,6,frog,True,0.99479276,0.01546291,6,frog,True,0.99974960,0.00109574
1781,5,dog,5,dog,True,0.63504875,0.45769385,5,dog,True,0.90543985,0.16645065,5,dog,True,0.98137212,0.04038004
1782,3,cat,4,deer,False,0.66422945,0.51913404,3,cat,True,0.61995286,0.46652222,6,frog,False,0.90474027,0.16183978
1783,2,bird,5,dog,False,0.31805661,0.71236748,2,bird,True,0.88068736,0.23538770,2,bird,True,0.99998224,0.00010347
1784,1,automobile,1,automobile,True,0.84208423,0.19632927,1,automobile,True,0.99972886,0.00108692,1,automobile,True,0.99465334,0.01446542
1785,3,cat,3,cat,True,0.23683247,0.79589039,3,cat,True,0.52887601,0.50055426,3,cat,True,0.99909890,0.00322023
1786,8,ship,8,ship,True,0.57628596,0.36001775,8,ship,True,0.98490554,0.03775653,8,ship,True,0.99991834,0.00038500
1787,5,dog,5,dog,True,0.45341733,0.58562011,5,dog,True,0.42637992,0.54890329,5,dog,True,0.84130377,0.21188770
1788,5,dog,5,dog,True,0.52847505,0.48331630,5,dog,True,0.85510391,0.21430206,5,dog,True,0.99930263,0.00256420
1789,7,horse,7,horse,True,0.68467402,0.46934253,7,horse,True,0.88812417,0.21981230,7,horse,True,0.97738934,0.05721348
1790,6,frog,6,frog,True,0.98020101,0.04776013,6,frog,True,0.99997938,0.00011546,6,frog,True,0.99999595,0.00002627
1791,7,horse,7,horse,True,0.69346088,0.29195023,7,horse,True,0.97951508,0.04459896,7,horse,True,0.93201756,0.11016390
1792,3,cat,3,cat,True,0.40619552,0.60805213,3,cat,True,0.42829326,0.53963828,9,truck,False,0.35646406,0.61716449
1793,3,cat,5,dog,False,0.48577774,0.55558878,5,dog,False,0.81185472,0.27094746,3,cat,True,0.80789894,0.26170394
1794,9,truck,0,airplane,False,0.38447580,0.74860561,9,truck,True,0.29427600,0.70506638,6,frog,False,0.52861756,0.56188816
1795,9,truck,9,truck,True,0.36457282,0.83084226,9,truck,True,0.60150748,0.46343827,9,truck,True,0.97658199,0.05961952
1796,5,dog,5,dog,True,0.68850708,0.32749814,5,dog,True,0.88956428,0.15818845,5,dog,True,0.99626821,0.01184167
1797,6,frog,6,frog,True,0.67094636,0.44031775,6,frog,True,0.99226987,0.02374320,6,frog,True,0.96429902,0.07163529
1798,6,frog,6,frog,True,0.39901844,0.59276325,6,frog,True,0.91475129,0.15417060,6,frog,True,0.91082174,0.14253829
1799,3,cat,6,frog,False,0.45412177,0.57135063,6,frog,False,0.48677284,0.36828813,3,cat,True,0.99985218,0.00072138
1800,8,ship,8,ship,True,0.53797102,0.63154185,8,ship,True,0.73994213,0.34477863,8,ship,True,0.99847192,0.00585726
1801,9,truck,9,truck,True,0.59841299,0.62630415,9,truck,True,0.91338873,0.18425690,9,truck,True,0.98805237,0.03462344
1802,3,cat,3,cat,True,0.55753654,0.55878520,3,cat,True,0.80343354,0.33566353,3,cat,True,0.98326290,0.04219146
1803,4,deer,6,frog,False,0.50780368,0.39668813,6,frog,False,0.93621927,0.12036072,6,frog,False,0.54164034,0.36344668
1804,8,ship,0,airplane,False,0.50010246,0.55151105,0,airplane,False,0.86581028,0.24322870,8,ship,True,0.91831809,0.13986173
1805,4,deer,5,dog,False,0.31640425,0.68356580,7,horse,False,0.50530034,0.33399686,4,deer,True,0.99969375,0.00130791
1806,1,automobile,0,airplane,False,0.83115655,0.27805254,1,automobile,True,0.59547180,0.37492102,1,automobile,True,0.99761534,0.00824313
1807,7,horse,4,deer,False,0.62012196,0.48597676,4,deer,False,0.51624930,0.51289970,7,horse,True,0.97617483,0.06106927
1808,7,horse,7,horse,True,0.79365277,0.34778833,7,horse,True,0.90531772,0.18296418,7,horse,True,0.99984097,0.00076732
1809,4,deer,4,deer,True,0.34493935,0.69678956,4,deer,True,0.53795874,0.44855687,4,deer,True,0.99999404,0.00003847
1810,9,truck,9,truck,True,0.98206997,0.04474871,9,truck,True,0.99932754,0.00277022,9,truck,True,0.99996674,0.00018005
1811,0,airplane,0,airplane,True,0.76225513,0.31340900,0,airplane,True,0.98472482,0.04065651,0,airplane,True,0.99172980,0.02424804
1812,4,deer,4,deer,True,0.70780063,0.38227609,4,deer,True,0.73760152,0.37365863,4,deer,True,0.99934381,0.00270918
1813,9,truck,9,truck,True,0.85795546,0.18994765,9,truck,True,0.99990308,0.00043161,9,truck,True,0.99999821,0.00001119
1814,6,frog,6,frog,True,0.97997802,0.05088682,6,frog,True,0.99749857,0.00844854,6,frog,True,0.99347597,0.01938431
1815,3,cat,3,cat,True,0.26743051,0.76906693,3,cat,True,0.65926301,0.49210998,3,cat,True,0.99938774,0.00256476
1816,5,dog,7,horse,False,0.37208816,0.61866766,5,dog,True,0.81022215,0.26043752,5,dog,True,0.91031593,0.13642083
1817,3,cat,3,cat,True,0.50403094,0.58429682,3,cat,True,0.58198160,0.55370176,3,cat,True,0.81920552,0.23233974
1818,2,bird,2,bird,True,0.33206061,0.70049047,2,bird,True,0.52576429,0.62393016,2,bird,True,0.74132210,0.30533820
1819,2,bird,6,frog,False,0.47446942,0.59184343,6,frog,False,0.45650834,0.51098639,2,bird,True,0.98380083,0.04555666
1820,9,truck,0,airplane,False,0.40741658,0.65670741,9,truck,True,0.88942891,0.19380628,9,truck,True,0.99953032,0.00199203
1821,7,horse,7,horse,True,0.42985502,0.72541982,7,horse,True,0.80759740,0.32337582,7,horse,True,0.99858910,0.00508100
1822,8,ship,0,airplane,False,0.77531612,0.33686593,0,airplane,False,0.85050350,0.26708436,8,ship,True,0.87397468,0.21744001
1823,3,cat,5,dog,False,0.54139018,0.51137972,3,cat,True,0.42585483,0.70165640,3,cat,True,0.51685309,0.33865604
1824,7,horse,6,frog,False,0.38587376,0.63421005,7,horse,True,0.50599635,0.62453926,7,horse,True,0.99885404,0.00452447
1825,3,cat,8,ship,False,0.78370285,0.39215031,3,cat,True,0.67200065,0.40937841,3,cat,True,0.99847811,0.00521840
1826,2,bird,2,bird,True,0.70737207,0.37720662,2,bird,True,0.94394225,0.11853194,2,bird,True,0.99979776,0.00092132
1827,4,deer,4,deer,True,0.71863914,0.30327374,4,deer,True,0.99327117,0.01972342,4,deer,True,0.99999094,0.00005217
1828,1,automobile,1,automobile,True,0.67142242,0.29910147,1,automobile,True,0.99969637,0.00120308,1,automobile,True,0.99998772,0.00006606
1829,5,dog,3,cat,False,0.43495002,0.68277740,3,cat,False,0.49579409,0.55807233,5,dog,True,0.94767523,0.11153398
1830,9,truck,9,truck,True,0.79644477,0.24903306,9,truck,True,0.99366623,0.01772593,9,truck,True,0.99983692,0.00069911
1831,1,automobile,1,automobile,True,0.79494554,0.34860620,1,automobile,True,0.99917966,0.00307942,1,automobile,True,0.99998510,0.00007998
1832,1,automobile,1,automobile,True,0.76635611,0.32926005,9,truck,False,0.95237118,0.08577650,9,truck,False,0.85062027,0.18344790
1833,0,airplane,0,airplane,True,0.41271389,0.56998235,0,airplane,True,0.79602963,0.31291831,0,airplane,True,0.98587310,0.03902843
1834,2,bird,2,bird,True,0.75713408,0.37141237,6,frog,False,0.64176774,0.30796984,2,bird,True,0.99996018,0.00020922
1835,3,cat,8,ship,False,0.86123979,0.24150957,8,ship,False,0.58693039,0.53964144,3,cat,True,0.61268288,0.46409670
1836,4,deer,4,deer,True,0.85164106,0.23233974,4,deer,True,0.98172218,0.04282504,4,deer,True,0.99996781,0.00018355
1837,1,automobile,9,truck,False,0.53122801,0.36421496,1,automobile,True,0.99389392,0.01772326,1,automobile,True,0.98828375,0.02771758
1838,7,horse,7,horse,True,0.86485541,0.23084858,7,horse,True,0.99851865,0.00537013,7,horse,True,0.99972063,0.00115764
1839,5,dog,3,cat,False,0.48355618,0.50909114,5,dog,True,0.61561257,0.37285662,5,dog,True,0.95967108,0.07594042
1840,6,frog,2,bird,False,0.61907393,0.58549672,6,frog,True,0.78582358,0.37941384,6,frog,True,0.98046964,0.05064682
1841,1,automobile,9,truck,False,0.32331100,0.68692696,8,ship,False,0.54183787,0.52210331,1,automobile,True,0.87756318,0.17070654
1842,6,frog,6,frog,True,0.87717724,0.19169700,6,frog,True,0.99835736,0.00571591,6,frog,True,0.99967480,0.00145051
1843,4,deer,4,deer,True,0.57160228,0.58151489,4,deer,True,0.95916790,0.09263551,4,deer,True,0.99949181,0.00215045
1844,8,ship,8,ship,True,0.53292263,0.55412489,8,ship,True,0.96569651,0.08177900,8,ship,True,0.99989796,0.00046448
1845,4,deer,4,deer,True,0.61224318,0.53852963,4,deer,True,0.77605921,0.25835982,4,deer,True,0.99998593,0.00008315
1846,5,dog,5,dog,True,0.69413394,0.40759006,3,cat,False,0.48671228,0.53987139,3,cat,False,0.52489203,0.43132585
1847,8,ship,8,ship,True,0.78310364,0.27545413,8,ship,True,0.97009385,0.06479106,8,ship,True,0.99976045,0.00106768
1848,4,deer,4,deer,True,0.92052418,0.15880248,4,deer,True,0.98118275,0.05154769,4,deer,True,0.99978060,0.00099924
1849,2,bird,2,bird,True,0.64252585,0.50490576,2,bird,True,0.97793633,0.05869750,2,bird,True,0.99975222,0.00118116
1850,7,horse,9,truck,False,0.48807389,0.35714298,7,horse,True,0.50065279,0.47906837,7,horse,True,0.99871063,0.00513512
1851,0,airplane,0,airplane,True,0.71343255,0.33828858,0,airplane,True,0.58155084,0.44734257,0,airplane,True,0.99698263,0.00967247
1852,4,deer,4,deer,True,0.85330355,0.28126869,4,deer,True,0.98200041,0.04789501,4,deer,True,0.99990582,0.00047511
1853,3,cat,3,cat,True,0.64549172,0.36688009,3,cat,True,0.41773918,0.60426748,6,frog,False,0.61218375,0.49993965
1854,3,cat,3,cat,True,0.43566144,0.60965246,3,cat,True,0.38033569,0.76562011,3,cat,True,0.47335956,0.51221538
1855,3,cat,3,cat,True,0.34401089,0.69592929,6,frog,False,0.41888011,0.53562444,3,cat,True,0.99960691,0.00163189
1856,1,automobile,1,automobile,True,0.91429037,0.15040575,1,automobile,True,0.95484877,0.09771569,1,automobile,True,0.99970645,0.00125825
1857,0,airplane,0,airplane,True,0.40332189,0.80622536,0,airplane,True,0.78295165,0.33884358,0,airplane,True,0.99929404,0.00292833
1858,6,frog,6,frog,True,0.48128331,0.55824733,6,frog,True,0.98937476,0.02967184,6,frog,True,0.99999750,0.00001611
1859,9,truck,9,truck,True,0.81709892,0.25125816,9,truck,True,0.99733210,0.00857375,9,truck,True,0.99813145,0.00593913
1860,2,bird,2,bird,True,0.80608046,0.31537530,2,bird,True,0.89830208,0.20058620,2,bird,True,0.99572057,0.01434221
1861,1,automobile,9,truck,False,0.53870916,0.31294629,1,automobile,True,0.73873568,0.25157490,1,automobile,True,0.80882120,0.21425921
1862,6,frog,6,frog,True,0.59799778,0.38217005,6,frog,True,0.99848074,0.00572059,6,frog,True,0.99996173,0.00020341
1863,7,horse,7,horse,True,0.86252338,0.22909698,7,horse,True,0.98477870,0.04011125,7,horse,True,0.99858296,0.00469335
1864,6,frog,6,frog,True,0.98769403,0.03440177,6,frog,True,0.99995971,0.00020735,6,frog,True,0.99999034,0.00005960
1865,6,frog,6,frog,True,0.90955424,0.17539985,6,frog,True,0.99919337,0.00319347,6,frog,True,0.99999607,0.00002472
1866,0,airplane,0,airplane,True,0.49429575,0.49375010,0,airplane,True,0.97613168,0.05834740,0,airplane,True,0.99997008,0.00016698
1867,8,ship,8,ship,True,0.61394280,0.39797518,8,ship,True,0.92024726,0.13198815,8,ship,True,0.99976844,0.00103597
1868,3,cat,3,cat,True,0.59418118,0.43806794,3,cat,True,0.81421459,0.29806554,3,cat,True,0.99319744,0.02003393
1869,9,truck,9,truck,True,0.95155716,0.10313140,9,truck,True,0.99885857,0.00430428,9,truck,True,0.99999595,0.00002561
1870,2,bird,4,deer,False,0.72526175,0.37954044,2,bird,True,0.66936666,0.39332569,2,bird,True,0.60251021,0.31792605
1871,5,dog,7,horse,False,0.33523902,0.70147914,5,dog,True,0.47081426,0.54008150,5,dog,True,0.98620772,0.03507894
1872,2,bird,6,frog,False,0.55260235,0.51441133,6,frog,False,0.61334187,0.37242579,6,frog,False,0.88465774,0.16603486
1873,3,cat,3,cat,True,0.42878267,0.68237907,3,cat,True,0.83624113,0.27910101,3,cat,True,0.59410191,0.32960045
1874,4,deer,2,bird,False,0.24746774,0.75616509,0,airplane,False,0.86112130,0.24573046,0,airplane,False,0.98443270,0.04322194
1875,4,deer,4,deer,True,0.57736385,0.49561536,2,bird,False,0.69867426,0.28508767,4,deer,True,0.99886096,0.00439496
1876,7,horse,7,horse,True,0.59498161,0.47644570,9,truck,False,0.64236987,0.43066198,7,horse,True,0.98605496,0.03466000
1877,7,horse,7,horse,True,0.64028186,0.44140652,5,dog,False,0.52617592,0.44208390,7,horse,True,0.75836211,0.31763625
1878,8,ship,8,ship,True,0.93508905,0.12493684,8,ship,True,0.99856561,0.00489733,8,ship,True,0.99998307,0.00009603
1879,8,ship,8,ship,True,0.46676290,0.53851795,8,ship,True,0.60560215,0.30731636,8,ship,True,0.99955064,0.00191449
1880,2,bird,0,airplane,False,0.51264787,0.40882823,0,airplane,False,0.94832873,0.11383349,2,bird,True,0.96945089,0.06132070
1881,4,deer,4,deer,True,0.63142437,0.49440315,2,bird,False,0.51208061,0.42425391,4,deer,True,0.99220711,0.02132231
1882,0,airplane,8,ship,False,0.84620661,0.24150740,8,ship,False,0.98179609,0.04271817,0,airplane,True,0.93725955,0.13442622
1883,8,ship,1,automobile,False,0.38255745,0.52503753,0,airplane,False,0.88211572,0.19948995,8,ship,True,0.99070907,0.02543649
1884,7,horse,7,horse,True,0.60959351,0.56651187,7,horse,True,0.98905128,0.02844284,7,horse,True,0.99990988,0.00044562
1885,9,truck,8,ship,False,0.50258452,0.54469258,9,truck,True,0.86673778,0.23846245,9,truck,True,0.99539870,0.01616532
1886,3,cat,3,cat,True,0.48639092,0.59758717,3,cat,True,0.67183298,0.40878293,3,cat,True,0.70368880,0.27121681
1887,1,automobile,9,truck,False,0.30985528,0.65086561,9,truck,False,0.52641219,0.47421294,9,truck,False,0.60383582,0.31817171
1888,1,automobile,9,truck,False,0.72671938,0.33448550,9,truck,False,0.56677735,0.30194885,9,truck,False,0.51670325,0.30495676
1889,4,deer,7,horse,False,0.53724611,0.57225323,0,airplane,False,0.44112650,0.63169456,4,deer,True,0.98039788,0.04555860
1890,4,deer,5,dog,False,0.33288223,0.62415087,4,deer,True,0.85801655,0.25342059,4,deer,True,0.99998617,0.00007706
1891,0,airplane,3,cat,False,0.38311726,0.67949814,0,airplane,True,0.52300614,0.59402001,0,airplane,True,0.99752110,0.00882840
1892,0,airplane,0,airplane,True,0.86793190,0.19951592,0,airplane,True,0.98768324,0.03463780,0,airplane,True,0.96182305,0.07638171
1893,9,truck,9,truck,True,0.66387093,0.33191109,9,truck,True,0.97728306,0.05329567,9,truck,True,0.99972814,0.00116258
1894,0,airplane,0,airplane,True,0.74279076,0.33665240,0,airplane,True,0.65343332,0.51760232,0,airplane,True,0.89909053,0.20580824
1895,1,automobile,8,ship,False,0.32637757,0.62725866,0,airplane,False,0.50797111,0.48876536,1,automobile,True,0.98448330,0.03533302
